product_name,price_min,price_max,reviews
『免運』按壓中性筆 24H出貨 台灣現貨矮胖老闆A781無印風 原子筆 按壓式自動中性筆 藍筆 紅筆 黑筆 筆芯,1.0,2.0,筆超便宜又好寫，一次買50支，很好寫，喜歡，衛生棉也好用，頸椎枕第一次使用滿舒服，後來拉開好酸，可能工作也有影響。
『免運』按壓中性筆 24H出貨 台灣現貨矮胖老闆A781無印風 原子筆 按壓式自動中性筆 藍筆 紅筆 黑筆 筆芯,1.0,2.0,"優良的賣家，
超快的出貨速度，
包裝完整無損傷，
與商品賣場的介紹，完全一致，
使用過後，各項功能皆為正常。
有機會一定會再回購的！！"
『免運』按壓中性筆 24H出貨 台灣現貨矮胖老闆A781無印風 原子筆 按壓式自動中性筆 藍筆 紅筆 黑筆 筆芯,1.0,2.0,"我晚上七點多留言，已過7小時 未回覆，我先給評價了。
筆買101隻，  少一隻， 我沒開箱錄影，就自己認了。 請確實清點!  

包裝沒用外盒裝，101隻筆出貨，簡單的只用破壞袋直接裸裝(如圖片)，袋子都搓的一洞一洞的。 

雖然筆單價便宜 ，但也至少用個外盒包裝
但筆是好寫的"
『免運』按壓中性筆 24H出貨 台灣現貨矮胖老闆A781無印風 原子筆 按壓式自動中性筆 藍筆 紅筆 黑筆 筆芯,1.0,2.0,常常買東西，不知到該寫什麼評價。不過，願意讓我留言又拍照的，正常都是好賣家希望還有機會再來回購。
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,"品質:正常

感謝賣家提供良好的服務品質，有問必答，下單時沒注意打上統編，一一引導操作，不厭其煩非常值得信賴"
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,"品質:良好

感謝完整包裝、快速出貨，已經收到無誤，粉色標籤機很漂亮，一開始不會使用，老闆人很好，很有耐心的回覆我這個老人的問題，真是太感謝了，成功列印出來後，真的很開心，標籤紙業也漂亮，感謝老闆提供寶貴的資訊，有機會會再來回購的"
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,好用超級方便，拿來分類精油，賣家人很好還會提醒我下錯不同型號的單！！是值得推薦的好賣家，有機會會再回購耗材
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,"品質:標籤品質好

再次回購的商品。標籤種類多，選擇多。防水標籤列印出來的效果很棒！還有賣家出貨快速"
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,"品質:商品超棒的、無可挑惕！

品質好、列印準、本來就要用來當花牌姓名用的真棒會推薦給朋友、回購機會百分之百！"
精臣『D11/D110/D101/H1S』精臣原廠貼紙 熱銷款 精臣標籤 姓名貼 熱敏標籤 彩色標籤 標籤紙 標籤貼紙,89.0,189.0,"很好玩很方便！！
包裝也很仔細、細心
但是app本身的資安好像有點問題⋯⋯
連動FB之後我FB帳號竟被鎖了"
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,"和圖片相符:是
品質:佳

我覺得幾個都蠻好看的 只差在太陽花的有裂痕
雖然店家說會有些瑕疵 但還是覺得有點可惜
不過這個價格跟這個品質已經算是很優惠了
但這種塑膠的眼鏡都要小心戴
邊邊有的會刮到臉刺刺的
不過生日拿這個來拍照一定很好看
我等等應該還是會再回購其他的"
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,買了兩個生日用眼鏡 魔法師的比較大也比較沉 戴上去直接下滑 也有一點缺陷  蝴蝶結的就正常了許多 大小剛好 戴上去可以卡住
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,"和圖片相符:一樣喔！
品質:不錯

非常不錯，又便宜質感還不錯喔！
可以再回購，送達速度超快讚哦"
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,"作工並沒有很細緻 字母顏色的部份有點不用心
雖然便宜 但字母都染色了 也有很多字母上色不完全
有點小失望"
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,"速度超快價錢也超甜，重點是品質很好！
完全符合期待
謝謝店家即時出貨讓我在當天取貨順利幫朋友慶生
超級無敵喜歡"
24H現貨出貨附發票8件88折生日眼鏡 生日道具 慶生道具 生日快樂眼鏡 生日眼鏡道具 生日裝飾 生日髮箍 生日帽,35.0,45.0,"和圖片相符:完全相符！
品質:普通

出貨非常快速！謝謝賣家
不過眼鏡材質是偏軟的那種
但對得起這個價！"
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,"效能:不太清楚耶，因為還沒用
品質:顏色差不多就好了
和圖片相符:一樣啊！

希望能diy,不然還真醜，反正看不清楚就好了，不然會一直覺得不太爽，家具久了難免碰撞有傷痕，反正不貴，自己給他勾牛屎一下囉"
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,一次取件10個不同賣場的包裹，沒有比較沒有傷害，就這個包裹讓我特別印象深刻，星星小舖的包裹打開真的跟店名星星一樣，滿箱都是小星星，完全沒有保護，東一個、西一個，整個箱子打開就像是一個銀河系一樣亂七八糟，好險商品沒有損壞，但包裝就……呵呵
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,"效能:優
品質:優
和圖片相符:相符

一直捨不得換掉的一個化妝小櫃，用了25年還想繼續留著它，磕磕碰碰處經過修補後真的很滿意，唯一美中不足的是，正在擠顏料時，突然從尾端掉出顏料，但不影響整個修補過程"
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,漂流木椅子被蟲蛀了好幾個洞，所以買來補洞，各種顏色都買，收到貨把誤差比較大的顏色補在裡面，外面再補比較接近顏色
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,"房東附的桌子被我的香芬蠟燭燒到有個洞，急忙的趕快找賣家下單這個修補漆，因為房東再過兩天就要來我房間續約了߹~߹
後來矇混過關，感謝賣家，順便附上原本桌子影片(’◉◞౪◟◉)"
木紋修補漆 家具修補膏 修補翻新 補漆 補漆筆 傢具美容膠 傢俱修護漆 刮痕修復膠 木紋漆 五金 ⭐星星小舖⭐,15.0,15.0,買了密封膠泥。奇異筆兩支隻。保冷袋10入。膠管補漆兩隻。每個感覺都很實用，期待之後使用的效果
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,"品質:優

商品品質、外觀都很好，無可挑剔。唯一可挑剔的是出貨速度真的超慢，2/1下單，2/13賣家才寄出，2/15通知取貨，同一時間也跟別的賣家買東西，沒幾天就通知取貨，也有2/10以後下單的都比這個還早收到貨，如果出貨速度能加快的話，應該會更吸引回購。還是給賣家五星評價鼓勵。"
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,"品質:讚

非常滿意，賣家服務態度不錯，好說話，出貨速度還可以，讚！讚！讚！"
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,"品質:不錯

以這種價格買來說，已經算很不錯了，可以放在房間裡面，掛臨時外出，或還不用洗的衣物，已經很足夠了。"
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,"品質:@@

內外包裝完整，沒有凹陷及破損狀況，包裝非常仔細，照片與商品完全符合

有機會一定回購~值得推薦的賣家"
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,"品質:可

商品很實用
超喜歡
物超所值

很快就收到商品了 
出貨速度非常的快，非常棒的賣家
包裝得很小心
CP值很高！！推薦購入
謝謝老闆 有機會還會跟你購買"
滿額贈！！貨運險 路損包賠包退換！售後無憂 大大水水們放心購！,99.0,99.0,買了雙層的衣櫃來放女兒的衣服，雖然等了一陣子才到，對組起來還算滿意，不過板子不是很硬的那種，東西就不敢放太重的，CP值來說覺的一般，如果能再更便宜會更好
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,"效能:滿出來
品質:滿出來
和圖片相符:相符

質感很好，壓克力不是很薄的，疊放也很穩，我腳27.5CM，買大號鞋盒，放入後還有四指大小，非常滿意。"
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,"效能:多功能，看自己需求
品質:可以，一次7個
和圖片相符:相符

不好組裝就是了
這是一段好評，花錢買了再來評價，麻煩你們認真點！先說商品質量：產品總體不錯，包裝嚴實。再說商家服務：點讚啦。最後點評快遞：發貨很快。其他就是感謝店家打折送券活動，畢竟便宜好貨更實在。希望店家多多優惠，及時通知老客戶，促成回購。祝生意興隆。"
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,要花點時間組裝，但組好以後真的不太會晃動滿穩的，基本上女生鞋子都夠放，中長靴子的話加大型的可能還是要平放，跟高5公分內的才有機會立著放
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,"效能:蓋子很鬆以外其他不影響使用
品質:塑膠材質邊邊有些沒有平整

組裝滿費力的，很多地方都要用力才能卡住，然後蓋子有點鬆，放女生鞋子的話，還有很多空間，但硬殼的鞋盒還是比較好用"
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,"效能:優
品質:佳
和圖片相符:相符

超讚的出貨速度，包裝保護非常完整，產品精美實用，CP值超高"
台灣現貨  免運 附發票 透明鞋盒 磁吸 側開 加厚款 硬盒 球鞋收納 穩固疊加 鞋盒,95.0,198.0,"看起來很好用！也剛好在特價
一口氣買了三黑三白
想說交錯疊起來一定很好看
雖然門有點小瑕疵，組裝第一個也不是很順利
但後面「喀」「喀」「喀」的就很順手喔
組裝起來超漂亮！也蠻堅固的
出貨速度蠻快的！品質推推～
不只拿來當鞋盒，因為是透明四周
還拿來放一推帳單～整理方便一目了然"
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,"和圖片相符:相符
品質:佳

很有質感柔柔的焦糖色
買來幫寶寶辦週歲趴的，好期待
之後有需要會再購買的
現貨賣家出貨速度很快 推"
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,"和圖片相符:70%
品質:應該還可以吧因為還沒有用哈哈

希望不上像上次一樣還沒有拍假網美照就破了嗚嗚"
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,"質量非常好,與賣家描述的完全一致, 真的很喜歡,完全超出期望值,發貨速 度非常快,包裝非常仔細、嚴實,物流公司服務態度很好,運送速度很快,很滿意的一次購物質量很好, 希望更多的朋友信賴. 店主態度特好, 我會再次光顧的好賣家 贊，發貨迅速，態度很好，很滿意！很好很好！網上購物這麼激烈，沒想到店家的服務這麼好，商品質量好而價低廉， 很熱情的賣家，下次還來希望下次還有機會合作祝你生意興隆質量非常好，出乎我的意料包裝非常仔細。下次有機會再找你，店家人蠻好的，東東很不錯,淘到心意的寶貝是一件讓人很開心的事，比心??????????????? 質量非常好,與賣家描述的完全一致, 真的很喜歡,完全超出期望值,發貨速 度非常快,包裝非常仔細、嚴實,物流公司服務態度很好,運送速度很快"
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,Sản phẩm tốt. Chất lượng. Shop giao hàng nhanh. Đóng gói cẩn thận
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,"包裹出貨快速，且產品外包裝良好、無破損，數量及品項皆正確無誤！
期待充氣後佈置的樣子！
實體顏色偏奶茶色～"
現貨當天寄(送點膠)40吋 奶油色 / 焦糖色 數字氣球派對氣球 生日氣球  鋁箔氣球 生日佈置 慶生派對 愛心氣球,11.0,54.0,"和圖片相符:相符
品質:好

下單之後店家馬上就出貨
大約2-3三天收到！
東西品質不錯
性價比很好
有機會會再回購"
99享9折小亮點釹鐵硼強力磁鐵 超強磁鐵 強磁 圓型 方型 超強力吸鐵 DIY 文具教具科學實驗 N35 稀土,2.0,9.0,"品質:優
效能:強力磁鐵

磁鐵數量 磁性超強 品質優良
購買12*4mm   16*3mm
有跟1元拍照 大小與厚度

如產品訴說的 
若沒有用向左右移動
易破裂,真的要小心

還有附賴=名片"
99享9折小亮點釹鐵硼強力磁鐵 超強磁鐵 強磁 圓型 方型 超強力吸鐵 DIY 文具教具科學實驗 N35 稀土,2.0,9.0,"效能:超強的吸力
品質:很好

這次包裝的很好，沒有吸在物流的車上了！磁性超強，隔手都能吸，再爛的隔板，只要有一點點鐵質，應該都難不倒這家的磁鐵"
99享9折小亮點釹鐵硼強力磁鐵 超強磁鐵 強磁 圓型 方型 超強力吸鐵 DIY 文具教具科學實驗 N35 稀土,2.0,9.0,"品質:優質
效能:優秀

貨品包裝細心紮實！
商品質感精緻優良！
使用簡易輕鬆愉悅！
給予價格優惠超值！
服務態度優質快速！
超值超讚回購商品！
    "
99享9折小亮點釹鐵硼強力磁鐵 超強磁鐵 強磁 圓型 方型 超強力吸鐵 DIY 文具教具科學實驗 N35 稀土,2.0,9.0,"效能:吸力超強
品質:優良

1.感謝蝦皮與賣家提供免運費優惠券，謝謝。
2.價格公道，可以參考其他賣家就知道了。
3.如果想買磁鐵的買家可考慮看看。
4.這是我第二次購買了，如果有需要其它尺寸會再下單。"
99享9折小亮點釹鐵硼強力磁鐵 超強磁鐵 強磁 圓型 方型 超強力吸鐵 DIY 文具教具科學實驗 N35 稀土,2.0,9.0,速度快 有問必答 五星賣家 推薦大家  五星賣家 推薦大家 有需要 可以跟五星賣家購買 良好商家 安心購物 有保障
